# en	cn	source	id
Halt Exploration	终止探索	MirrorDungeonUI.json	mirrordungeon_stop
{0} Simulation	{0}的模拟	MirrorDungeonUI.json	mirrordungeon_dungeon_name_simulation
E.G.O not equipped.
Are you sure you wish to proceed?	未装备E.G.O。
您确定要继续吗？	MirrorDungeonUI.json	mirrordungeon_warning_not_equip_ego
Claim Rewards	领取奖励	MirrorDungeonUI.json	mirrordungeon_acquire_rewards
Enhancements Used	可进行人格升级的次数	MirrorDungeonUI.json	mirrordungeon_ask_select_character_level_up
◆ No Enkephalin Module Cost	◆ 不会消耗脑啡肽模块	MirrorDungeonUI.json	mirrordungeon_simulation_info_no_use_module
Level Up #{0}	已达到阶段{0}	MirrorDungeonUI.json	mirrordungeon_after_levelup
E.G.O Gift Compendium	E.G.O饰品图鉴	MirrorDungeonUI.json	mirrordunge_ego_gift_history_button_label
! Simulating… !	！模拟中	MirrorDungeonUI.json	mirrordungeon_simulation_on
Participant	已参战	MirrorDungeonUI.json	mirrordungeon_participated
Select E.G.O Gift	选择E.G.O饰品	MirrorDungeonUI.json	select_ego_gift
Exploration Complete	探索完成	MirrorDungeonUI.json	explore_dungeon_finished
Identities	参战人格	MirrorDungeonUI.json	participated_personality
Last Reached	最终探索区域	MirrorDungeonUI.json	dungeon_final_area
Total Progress	总进度	MirrorDungeonUI.json	total_progress_rate
Data was lost due to a server error.	由于服务器错误，数据丢失。	MirrorDungeonUI.json	mirror_dungeon_error_desc
Mirror Projection / Achievements	镜像投影 / 成就	MirrorDungeonUI.json	mirrordunge_achievement_history_button_label
Product Catalogue	商品列表	MirrorDungeonUI_2.json	mirrordungeon_product_list
E.G.O Gifts Owned	所持E.G.O饰品	MirrorDungeonUI_2.json	ego_gift_list
Normal	普通	MirrorDungeonUI_2.json	normal_difficulty
Hard	困难	MirrorDungeonUI_2.json	hard_difficulty
Active Effects	当前效果	MirrorDungeonUI_2.json	start_buffs
Enter Normal Dungeon	进入普通难度	MirrorDungeonUI_2.json	enter_normal_difficulty
Enter Hard Dungeon	进入困难难度	MirrorDungeonUI_2.json	enter_hard_difficulty
Activated	已激活	MirrorDungeonUI_2.json	activation_complete
Not enough Starlight.	星芒不足。	MirrorDungeonUI_2.json	lack_of_points
Engrave Stars on the previous
stage's Starter Buffs first.	您需要先对上一阶段的增益
进行镌星。	MirrorDungeonUI_2.json	require_to_activate_former_buffs
Weekly Bonuses	每周加成	MirrorDungeonUI_2.json	weekly_bonus_reward
Hard Rewards	困难难度奖励	MirrorDungeonUI_2.json	hard_dungeon_reward
Don't purchase.	不进行购买。	MirrorDungeonUI_2.json	dungeon_shop_return_title
Move to Shop	跳转到商店	MirrorDungeonUI_2.json	dungeon_shop_return_desc
Choose the expensive tonic.	选择昂贵的滋养强壮剂。	MirrorDungeonUI_2.json	dungeon_shop_heal_title_one
The selected Sinner heals {0}% HP and {1} SP	所选罪人恢复{0}%体力和{1}点理智值	MirrorDungeonUI_2.json	dungeon_shop_heal_desc_one_hp_perc_mp_int
Choose the energy drinks.	选择能量饮料。	MirrorDungeonUI_2.json	dungeon_shop_heal_title_all
All Sinners heal {0}% HP and {1} SP	全体罪人恢复{0}%体力和{1}点理智值	MirrorDungeonUI_2.json	dungeon_shop_heal_desc_all_hp_perc_mp_int
Purchase.	进行购买。	MirrorDungeonUI_2.json	dungeon_shop_purchase_title
Pick up a mirror shard amid the crumbs.	拾起在碎屑中发现的镜子碎片。	MirrorDungeonUI_2.json	dungeon_shop_change_formation_title
Add a new Identity or E.G.O to the current team	为当前编队追加新的人格或E.G.O	MirrorDungeonUI_2.json	dungeon_shop_change_formation_desc
Heal Sinner	<size=90%>治疗罪人</size>	MirrorDungeonUI_2.json	dungeon_shop_heal_character
Team	编队	MirrorDungeonUI_2.json	dungeon_shop_change_formation
Replace {0}'s Skill	替换{0}的技能	MirrorDungeonUI_2.json	dungeon_shop_upgrade_personality
Pay a moderate price.	付一笔合适的费用。	MirrorDungeonUI_2.json	dungeon_shop_upgrade_personality_0_title
Pay a large sum.	付一大笔费用。	MirrorDungeonUI_2.json	dungeon_shop_upgrade_personality_1_title
Pay a tremendous price.	付一笔极其昂贵的费用。	MirrorDungeonUI_2.json	dungeon_shop_upgrade_personality_2_title
Leave	离开	MirrorDungeonUI_2.json	dungeon_shop_out
Clear Mirror of Mirrors on Normal to unlock	通过镜中之镜普通难度时解锁	MirrorDungeonUI_2.json	mirrordungeon_2_hard_open_at
Mirror Dungeon {0}	镜像迷宫 {0}	MirrorDungeonUI_2.json	mirrordungeon_with_number
Select Event Effect	选择事件效果	MirrorDungeonUI_2.json	mirrordungeon_select_buffs_title
Receive additional rewards	领取额外奖励	MirrorDungeonUI_2.json	acquire_additional_rewards
Spend your 「Weekly Bonuses」 to claim the bonus rewards?	要消耗“每周加成”以领取额外奖励吗？	MirrorDungeonUI_2.json	mirrordungeon_acquire_rewards_using_chance_desc
Claim the rewards?	是否领取奖励？	MirrorDungeonUI_2.json	mirrordungeon_acquire_rewards_no_chance_desc
Starlight	星芒	MirrorDungeonUI_2.json	mirror_dungeon_start_buffs_chip_name
End expedition without claiming rewards?	要在不领取奖励的情况下结束探索吗？	MirrorDungeonUI_2.json	mirror_dungeon_exit_without_acquire_rewards
Half a Step More	再进半步	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_1
Fighting Spirit	斗志昂扬	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_2
Spotting Vulnerabilities	弱点洞察	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_3
Spirit to Push Ahead	锐意进取	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_4
Focusing Vulnerabilities	弱点专注	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_5
Physical Training	体力锻炼	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_6
Glimpse of Earnestness	窥见决心	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_7
Intense Training	极限锻炼	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_8
Autogenic	自体再生	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_9
Just One Pocket	多带一袋	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_11
One Step Further	再进一步	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_12
Fortuitous Find	偶然所得	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_13
Distinct Pocket	再带一袋	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_14
Solid Defense	固若金汤	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_15
Quick Legs	快步前行	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_16
Fleet-footed	飞毛腿	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_17
Grazing Attack	小小擦伤	MirrorDungeonUI_2.json	mirror_dungeon_buffs_title_18
Take a rest.	稍事歇息。	MirrorDungeonUI_2.json	mirrordungeon_resting_heal_title
Sinners heal HP	罪人体力恢复	MirrorDungeonUI_2.json	mirrordungeon_resting_heal_desc
The selected Sinner heals {0}% HP	所选罪人恢复{0}%的体力	MirrorDungeonUI_2.json	mirrordungeon_resting_heal_desc_1
All Sinners heal {0}% HP	全体罪人恢复{0}%的体力	MirrorDungeonUI_2.json	mirrordungeon_resting_heal_desc_2
Place the crumb on the table.	将碎屑放到桌面上。	MirrorDungeonUI_2.json	mirrordungeon_resting_change_formation_title
Clear Main Story 4-54 and Mirror of the Beginning to unlock	通过主线4-54和起始之镜时解锁	MirrorDungeonUI_2.json	mirrordungeon_2_normal_open_at
Thick Rumbling Hum	震音作响的空间	MirrorDungeonUI_2.json	mirrordungeon_2_shop_stageinfo_title
Dense Quietness	一片寂静的空间	MirrorDungeonUI_2.json	mirrordungeon_2_resting_stageinfo_title
Pick up a mirror shard amid the crumbs.	捡起在碎屑中看到的镜子碎片。	MirrorDungeonUI_2.json	dungeon_resting_change_formation_title
Place the most tired Sinner in the chair.	让最疲劳的罪人在椅子上休息。	MirrorDungeonUI_2.json	dungeon_resting_heal_title_one
All Sinners take a seat to rest.	让全体罪人坐在椅子上休息。	MirrorDungeonUI_2.json	dungeon_resting_heal_title_all
E.G.O Gift Info	E.G.O饰品信息	MirrorDungeonUI_2.json	ego_gift_info
The bizarre and curious things draw your attention.	一些神奇而怪诞的事物吸引了你的注意力。	MirrorDungeonUI_2.json	mirrordungeon_shop_gift_entrance
You hear something drop with a clang.	你听到什么东西掉落的声音。	MirrorDungeonUI_2.json	mirrordungeon_shop_gift_purchase
Anything else to buy?	要再买点什么吗？	MirrorDungeonUI_2.json	mirrordungeon_reenter
Choose the Sinner that looks tired.	选择看上去疲倦的罪人。	MirrorDungeonUI_2.json	mirrordungeon_shop_heal_one_who_right
Shop	商店	MirrorDungeonUI_2.json	dungeon_encounter_guide_mirror_shop
Rest Stop	休息点	MirrorDungeonUI_2.json	dungeon_encounter_guide_mirror_select_event
Exploring Floor {0}	正在探索第{0}层	MirrorDungeonUI_2.json	dungeon_explore_floor
Not Enough Cost	经费
不足	MirrorDungeonUI_2.json	lack_of_point_for_shop
No effects active.	当前没有效果激活。	MirrorDungeonUI_2.json	list_of_applied_effects_is_empty
Give Up Rewards	放弃奖励	MirrorDungeonUI_2.json	give_up_rewards
To Window	返回玻璃窗	MirrorDungeonUI_2.json	mirror_dungeon_rewards_back_to_lobby_button
To List	转到列表	MirrorDungeonUI_2.json	mirror_dungeon_rewards_back_to_lobby_button_lobby
The space isn't all that wide.
Who should take the rest?	座位并不宽敞。
让谁休息比较好呢？	MirrorDungeonUI_2.json	mirrordungeon_resting_heal_one_who
Cancel All Selected	取消全部所选	MirrorDungeonUI_2.json	mirror_dungeon_change_formation_release_character
Leave the shop?	要离开商店吗？	MirrorDungeonUI_2.json	mirrordungeon_exit_shop
Leave the rest stop?	要离开休息点吗？	MirrorDungeonUI_2.json	mirrordungeon_exit_resting
Spend the Cost to deploy the selected Identities and E.G.O?	是否确认花费经费以编入所选人格与E.G.O？	MirrorDungeonUI_2.json	mirrordungeon_change_formation_confirm_exact_participants
Clear Rewards	通关奖励	MirrorDungeonUI_2.json	mirror_dungeon_clear_battle_reward_label
Refuse Gift	拒绝饰品	MirrorDungeonUI_2.json	mirror_dungeon_give_up_ego_gift
Continue without choosing an E.G.O Gift?	确定不选择E.G.O饰品，直接继续吗？	MirrorDungeonUI_2.json	mirror_dungeon_give_up_ego_gift_ask
Activate Challenge Mode?	要激活挑战模式吗？	MirrorDungeonUI_2.json	mirror_dungeon_challenge_mode_ask
Challenge Mode	挑战模式	MirrorDungeonUI_2.json	mirror_dungeon_challenge_mode
Recommendations	推荐条件	MirrorDungeonUI_2.json	mirror_dungeon_hard_require_condition_title
- Identity Levels 45	- 人格等级 45	MirrorDungeonUI_2.json	mirror_dungeon_hard_require_condition_level
- E.G.O Threadspin Tier 3	- E.G.O异想解析 3阶段	MirrorDungeonUI_2.json	mirror_dungeon_hard_require_condition_ego_gacksung
- Identity Uptie Tier 3	- 人格同步 3阶段	MirrorDungeonUI_2.json	mirror_dungeon_hard_require_condition_personality_gacksung
- All Starter Buffs Active	- 开局增益全部激活	MirrorDungeonUI_2.json	mirror_dungeon_hard_require_condition_start_buf
A Journey's Start	旅程伊始	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_1
Seize the Opportunity	及锋而试	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_2
Just in Case	有备无患	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_3
Fruits of Labor	劳动果实	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_4
Worthy Prize	丰硕成果	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_5
New Discovery	新发现	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_6
The Spoils of War	战利品	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_7
More the Better	多多益善	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_8
Established Trust	稳固信任	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_9
Perseverance	精雕细琢	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_10
Namesake	名副其实	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_11
Fame and Feats	丰功伟绩	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_12
Rights	权利	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_13
Triumphant Return	衣锦还乡	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_14
Goals	目标	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_15
Readiness	事前准备	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_16
Physical Training	体力训练	MirrorDungeonUI_2.json	mirror_dungeon_3_buffs_title_18
Tier 3 Gift Appearance	出现3级饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_101
Higher Tier Burn Gifts appear	出现烧伤类饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1011
Higher Tier Bleed Gifts appear	出现流血类饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1012
Higher Tier Tremor Gifts appear	出现震颤类饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1013
Higher Tier Rupture Gifts appear	出现破裂类饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1014
Higher Tier Sinking Gifts appear	出现沉沦类饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1015
Higher Tier Poise Gifts appear	出现呼吸法类饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1016
Higher Tier Charge Gifts appear	出现充能类饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1017
Higher Tier Random Gifts appear	出现随机饰品的概率提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1018
Tier 4+ Gifts appear & Higher Tier Gifts appear	出现4级以上饰品&出现饰品等级提高	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_102
Higher Tier Gifts appear	出现饰品等级上升	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1021
Selectable E.G.O Gift +1	出现的饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_103
Selectable Burn E.G.O Gift +1	出现的烧伤类饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1041
Selectable Bleed E.G.O Gift +1	出现的流血类饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1042
Selectable Tremor E.G.O Gift +1	出现的震颤类饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1043
Selectable Rupture E.G.O Gift +1	出现的破裂类饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1044
Selectable Sinking E.G.O Gift +1	出现的沉沦类饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1045
Selectable Poise E.G.O Gift +1	出现的呼吸法类饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1046
Selectable Charge E.G.O Gift +1	出现的充能类饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1047
Selectable Random E.G.O Gift +1	出现的随机饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1048
Gain +50 Starting Cost	获得50点初始经费	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_105
Starting Cost +50	初始经费+50	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1051
Introduce 3 new Gifts	追加出现3款饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_106
Introduce 2 new Burn Gifts	追加出现2款烧伤类饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1061
Introduce 2 new Bleed Gifts	追加出现2款流血类饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1062
Introduce 2 new Tremor Gifts	追加出现2款震颤类饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1063
Introduce 2 new Rupture Gifts	追加出现2款破裂类饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1064
Introduce 2 new Sinking Gifts	追加出现2款沉沦类饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1065
Introduce 2 new Poise Gifts	追加出现2款呼吸法类饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1066
Introduce 2 new Charge Gifts	追加出现2款充能类饰品	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1067
Gain more Cost from Combat Encounters	在战斗中获得的经费增加	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_107
Gain more Cost from Regular Encounters	在常规遭遇战中获得的经费增加	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1071
Gain more Cost from Focused Encounters	在集中遭遇战中获得的经费增加	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1072
Gain more Cost from Risky Encounters	在危险遭遇战中获得的经费增加	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1073
Gain more Cost from Floor Boss Encounters	在阶层头目战中获得的经费增加	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1074
Gift Choice +1	可选择饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_108
Cheaper Refresh Cost	刷新所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_109
Small chance for a free Refresh	较低概率免费进行刷新	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1092
[Shops] Cheaper Skill Replacement Cost	技能替换所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1093
Cheaper Enhancement Cost	强化所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_110
Small chance for a free Enhance	较低概率免费进行强化	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1101
Cheaper Burn Gift Enhancement Cost	强化烧伤类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1102
Cheaper Bleed Gift Enhancement Cost	强化流血类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1103
Cheaper Tremor Gift Enhancement Cost	强化震颤类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1104
Cheaper Rupture Gift Enhancement Cost	强化破裂类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1105
Cheaper Sinking Gift Enhancement Cost	强化沉沦类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1106
Cheaper Poise Gift Enhancement Cost	强化呼吸法类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1107
Cheaper Charge Gift Enhancement Cost	强化充能类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1108
Gain more Cost from selling Gifts	售卖饰品可获得的经费增加	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_111
Cheaper Gift Purchase Cost	购买饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_112
Cheaper Burn Gift Purchase Cost	购买烧伤类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1121
Cheaper Bleed Gift Purchase Cost	购买流血类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1122
Cheaper Tremor Gift Purchase Cost	购买震颤类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1123
Cheaper Rupture Gift Purchase Cost	购买破裂类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1124
Cheaper Sinking Gift Purchase Cost	购买沉沦类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1125
Cheaper Poise Gift Purchase Cost	购买呼吸法类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1126
Cheaper Charge Gift Purchase Cost	购买充能类饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1127
Cheaper Keywordless Gift Purchase Cost	购买泛用型饰品所需经费减少	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_1128
E.G.O Gift Selection +1	可选择E.G.O饰品数量+1	MirrorDungeonUI_2.json	md3_buffs_summaryDesc_151
